;accordion;airplanes;anchor;ant;BACKGROUND_Google;barrel;bass;beaver;binocular;bonsai;brain;brontosaurus;buddha;butterfly;camera;cannon;car_side;ceiling_fan;cellphone;chair;chandelier;cougar_body;cougar_face;crab;crayfish;crocodile;crocodile_head;cup;dalmatian;dollar_bill;dolphin;dragonfly;electric_guitar;elephant;emu;euphonium;ewer;Faces;Faces_easy;ferry;flamingo;flamingo_head;garfield;gerenuk;gramophone;grand_piano;hawksbill;headphone;hedgehog;helicopter;ibis;inline_skate;joshua_tree;kangaroo;ketch;lamp;laptop;Leopards;llama;lobster;lotus;mandolin;mayfly;menorah;metronome;minaret;Motorbikes;nautilus;octopus;okapi;pagoda;panda;pigeon;pizza;platypus;pyramid;revolver;rhino;rooster;saxophone;schooner;scissors;scorpion;sea_horse;snoopy;soccer_ball;stapler;starfish;stegosaurus;stop_sign;strawberry;sunflower;tick;trilobite;umbrella;watch;water_lilly;wheelchair;wild_cat;windsor_chair;wrench;yin_yang;All
dolphin;0.0;0.01;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0277777777778;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0833333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0135135135135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0333333333333;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03125;0.0833333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00862068965517;0.0;0.0;;0.0;0.0;0.0;0.00328048113723
dragonfly;0.0;0.0;;;0.010989010989;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.00520833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0357142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00862068965517;0.0;0.0;;0.0;0.0;0.05;0.00218698742482
electric_guitar;0.0;0.00333333333333;;;0.010989010989;;0.0294117647059;0.0;0.0;0.0166666666667;0.0;0.0;0.0294117647059;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00675675675676;0.00520833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0217391304348;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.00606060606061;0.0;0.0;0.0;0.0555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0526315789474;0.00862068965517;0.0;0.0;;0.0;0.0;0.0;0.00410060142154
elephant;0.0;0.0;;;0.0;;0.0294117647059;0.0;0.0;0.0166666666667;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00520833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0238095238095;0.0;0.0;0.0;0.025;0.0769230769231;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03125;;0.0;0.0;0.0;0.00246036085293
emu;0.0;0.0;;;0.00549450549451;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0357142857143;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.166666666667;0.0;0.0;0.0;0.0;0.0;0.0333333333333;0.0;;0.0;0.047619047619;0.0;0.0;0.0;0.0;0.0384615384615;0.0;0.0;;0.0;0.0;0.0;0.0;0.0030303030303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00862068965517;0.0;0.0;;0.0;0.0;0.0;0.00328048113723
euphonium;0.0;0.0;;;0.00549450549451;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0416666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.025;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0212121212121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00862068965517;0.0;0.0;;0.0;0.0;0.0;0.00328048113723
ewer;0.0;0.0;;;0.00549450549451;;0.0;0.0;0.0;0.0333333333333;0.0238095238095;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0666666666667;0.0202702702703;0.0104166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0030303030303;0.0357142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0384615384615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.00410060142154
Faces;0.0;0.0;;;0.00549450549451;;0.0;0.0;0.0833333333333;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.344594594595;0.0885416666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0454545454545;0.0;0.0434782608696;0.0;0.0;0.0125;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0202296336796
Faces_easy;0.0;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0238095238095;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.128378378378;0.390625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0125;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0262438490979
ferry;0.0;0.0166666666667;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0555555555556;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00675675675676;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0666666666667;0.0333333333333;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0454545454545;0.0;0.0;0.00437397484964
flamingo;0.0;0.00666666666667;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0277777777778;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0555555555556;0.05;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0416666666667;0.0333333333333;0.0;;0.0;0.0;0.0217391304348;0.0;0.0;0.0;0.0384615384615;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.125;0.0;0.00328048113723
flamingo_head;0.0;0.00333333333333;;;0.00549450549451;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0357142857143;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0333333333333;0.0;0.0;0.0;0.0416666666667;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0217391304348;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.00218698742482
garfield;0.0;0.0;;;0.00549450549451;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0833333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0030303030303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00862068965517;0.0;0.0;;0.0;0.0;0.0;0.00136686714051
gerenuk;0.0;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0357142857143;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0833333333333;0.0;0.0;0.0;0.0;0.0416666666667;0.0;0.0;;0.0;0.0;0.0217391304348;0.0;0.0;0.0125;0.0384615384615;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.00164024056862
gramophone;0.0;0.00666666666667;;;0.0164835164835;;0.0;0.0;0.0;0.0166666666667;0.0238095238095;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00520833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0030303030303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0384615384615;0.0;0.0;0.0;0.0;0.0;0.0;0.00862068965517;0.0;0.0;;0.0;0.0;0.0;0.00300710770913
grand_piano;0.0;0.00333333333333;;;0.0384615384615;;0.0;0.0;0.0;0.0333333333333;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0625;0.0;0.0;0.0;0.0;0.0;0.00675675675676;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.130434782609;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0151515151515;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.00628758884636
hawksbill;0.0;0.0;;;0.00549450549451;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.166666666667;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00520833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.205882352941;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.00606060606061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0294117647059;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.00464734827775
headphone;0.0;0.0;;;0.021978021978;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0555555555556;;0.0;;0.0555555555556;0.0;0.025;0.0;0.0357142857143;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0625;0.0;0.0;0.0;0.0;0.0;0.00675675675676;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0416666666667;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00862068965517;0.0;0.0;;0.0;0.0;0.0;0.00328048113723
hedgehog;0.0;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0294117647059;0.0;0.0;;0.0;;0.0555555555556;0.0;0.0;0.0;0.0357142857143;0.0;0.0;0.111111111111;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0588235294118;0.0;0.0416666666667;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0125;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.00606060606061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.00328048113723
helicopter;0.0;0.03;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0277777777778;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03125;0.0;0.0;0.0;0.0;0.0;0.0;0.0294117647059;0.0;0.0;0.0333333333333;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03125;0.0;0.0;0.0;0.0;0.0;0.0294117647059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.00410060142154
ibis;0.0;0.00666666666667;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0384615384615;0.111111111111;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00520833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0294117647059;0.0;0.0;0.0;0.0;;0.0;0.0238095238095;0.0;0.0;0.0;0.0125;0.0769230769231;0.0;0.0;;0.0;0.0;0.0;0.0;0.0030303030303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0294117647059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;;0.0;0.0;0.0;0.00410060142154
inline_skate;0.0;0.0;;;0.00549450549451;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0121212121212;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.00136686714051
joshua_tree;0.0;0.0;;;0.0;;0.0;0.0;0.0;0.0166666666667;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00520833333333;0.03125;0.0416666666667;0.0625;0.0;0.0;0.0;0.0;0.0294117647059;0.0;0.0;0.0;0.0;;0.136363636364;0.0;0.0217391304348;0.0;0.0;0.0;0.0384615384615;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.00300710770913
kangaroo;0.0;0.0;;;0.010989010989;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.0;0.0;0.0416666666667;0.0416666666667;0.0;0.0;0.00520833333333;0.0;0.0416666666667;0.0;0.0;0.0833333333333;0.0;0.0;0.0;0.0;0.0;0.0333333333333;0.0;;0.0;0.119047619048;0.0;0.0;0.0;0.025;0.0384615384615;0.0;0.0;;0.0;0.0;0.0;0.0;0.0030303030303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00862068965517;0.0;0.0;;0.0;0.0;0.0;0.00574084199016
ketch;0.0;0.00666666666667;;;0.00549450549451;;0.0294117647059;0.0;0.0;0.0166666666667;0.0;0.0;0.0;0.0;0.0;;0.0277777777778;;0.0;0.0;0.0;0.0;0.0;0.0;0.0384615384615;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027027027027;0.0;0.0625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0454545454545;0.0;0.130434782609;0.0;0.0;0.0125;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0030303030303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.00628758884636
lamp;0.0;0.0;;;0.00549450549451;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0333333333333;0.00675675675676;0.0104166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0125;0.0384615384615;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.00191361399672
laptop;0.0;0.01;;;0.010989010989;;0.0;0.0;0.0;0.0166666666667;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0135135135135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0294117647059;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.138888888889;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.00909090909091;0.0;0.0;0.0;0.0555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.00492072170585
Leopards;0.0;0.00666666666667;;;0.010989010989;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0135135135135;0.03125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0277777777778;0.325;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0030303030303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0109349371241
llama;0.0;0.0;;;0.010989010989;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0555555555556;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0416666666667;0.0;0.0;0.0;0.00520833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0238095238095;0.0;0.0;0.0;0.025;0.0384615384615;0.0;0.0;;0.0;0.0;0.0;0.0;0.0030303030303;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0416666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00862068965517;0.0;0.0;;0.0;0.0;0.0;0.00355385456534
lobster;0.0;0.0;;;0.00549450549451;;0.0;0.0;0.0;0.0166666666667;0.0;0.0;0.0294117647059;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00520833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0294117647059;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.00606060606061;0.0;0.0;0.0;0.0555555555556;0.0;0.0625;0.03125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00862068965517;0.0;0.0;;0.0;0.0;0.0;0.00300710770913
lotus;0.0;0.00333333333333;;;0.010989010989;;0.0;0.05;0.0;0.0166666666667;0.0;0.0;0.0;0.0277777777778;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0333333333333;0.00675675675676;0.0208333333333;0.0;0.0416666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0333333333333;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0555555555556;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0172413793103;0.0;0.0;;0.0;0.0;0.0;0.00492072170585
mandolin;0.0;0.0;;;0.010989010989;;0.0;0.0;0.0;0.0333333333333;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0625;0.0;0.0;0.0;0.0;0.0;0.0202702702703;0.00520833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0125;0.0384615384615;0.0;0.0;;0.0;0.0;0.0;0.0;0.0030303030303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00862068965517;0.0;0.0;;0.0;0.0;0.0;0.00355385456534
