;accordion;airplanes;anchor;ant;BACKGROUND_Google;barrel;bass;beaver;binocular;bonsai;brain;brontosaurus;buddha;butterfly;camera;cannon;car_side;ceiling_fan;cellphone;chair;chandelier;cougar_body;cougar_face;crab;crayfish;crocodile;crocodile_head;cup;dalmatian;dollar_bill;dolphin;dragonfly;electric_guitar;elephant;emu;euphonium;ewer;Faces;Faces_easy;ferry;flamingo;flamingo_head;garfield;gerenuk;gramophone;grand_piano;hawksbill;headphone;hedgehog;helicopter;ibis;inline_skate;joshua_tree;kangaroo;ketch;lamp;laptop;Leopards;llama;lobster;lotus;mandolin;mayfly;menorah;metronome;minaret;Motorbikes;nautilus;octopus;okapi;pagoda;panda;pigeon;pizza;platypus;pyramid;revolver;rhino;rooster;saxophone;schooner;scissors;scorpion;sea_horse;snoopy;soccer_ball;stapler;starfish;stegosaurus;stop_sign;strawberry;sunflower;tick;trilobite;umbrella;watch;water_lilly;wheelchair;wild_cat;windsor_chair;wrench;yin_yang;All
platypus;0.0;0.0030303030303;;0.0;0.00561797752809;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0208333333333;0.0;0.0;;0.0;0.0555555555556;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0384615384615;;;0.0;0.0;0.0;;0.0;0.0117647058824;;;;0.0;0.0;;0.0;0.0185185185185;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.00546448087432;0.0;0.0;0.0;;0.0;;0.0;;0.0625;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0384615384615;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00328048113723
pyramid;0.0;0.0;;0.0;0.0112359550562;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0454545454545;0.0;0.0113636363636;0.0;;0.03125;;;0.0;;0.0;0.00546448087432;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.03125;0.00218698742482
revolver;0.0;0.0272727272727;;0.0;0.00561797752809;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.00684931506849;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0109289617486;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0113636363636;0.0;0.0;0.0;0.0;;0.0;0.00437397484964
rhino;0.0;0.0;;0.0;0.0112359550562;;0.0;0.0;;0.0161290322581;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0625;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;;;0.0555555555556;0.0;;0.0;0.037037037037;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0357142857143;;0.0;;;0.0;;0.0;0.00273224043716;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00246036085293
rooster;0.0;0.0030303030303;;0.0;0.00561797752809;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0208333333333;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.1;0.0;;0.013698630137;0.0;;;;0.0;0.0;;0.0;0.0185185185185;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.00819672131148;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00273373428103
saxophone;0.0;0.0;;0.0;0.0112359550562;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0357142857143;;0.0;;;0.0;;0.0;0.00273224043716;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0113636363636;0.0;0.0;0.0;0.0;;0.0;0.00136686714051
schooner;0.0;0.0333333333333;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0357142857143;;0.0;0.00588235294118;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0113636363636;0.0;0.0;0.0;0.0;;0.0;0.00382722799344
scissors;0.0;0.0;;0.0;0.00561797752809;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;;;0.0;0.0;;0.0;0.0;;0.0416666666667;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0833333333333;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0357142857143;0.0;0.0;0.0;0.0;0.0;;0.0625;0.00164024056862
scorpion;0.0;0.00909090909091;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.1;0.0;;0.0;0.0;;;;0.0;0.0;;0.0;0.0;;0.0833333333333;;0.0;;0.0;0.03125;0.0;0.0;0.0;0.0113636363636;0.0;;0.0;;;0.0;;0.0;0.0136612021858;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0625;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0555555555556;;0.0;0.00437397484964
sea_horse;0.0;0.00909090909091;;0.0;0.0112359550562;;0.0;0.0;;0.0322580645161;0.0;;0.0;0.0714285714286;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.00684931506849;0.0;;;;0.0;0.0;;0.0217391304348;0.0185185185185;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0227272727273;0.0;;0.03125;;;0.0;;0.0;0.0136612021858;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0217391304348;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00574084199016
snoopy;0.0;0.0;;0.0;0.0112359550562;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.00273224043716;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.2;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00136686714051
soccer_ball;0.0;0.00606060606061;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0136612021858;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.192307692308;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0357142857143;0.0;0.0;0.0;0.0;0.0;;0.0;0.00355385456534
stapler;0.0;0.0212121212121;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.00546448087432;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0384615384615;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00273373428103
starfish;0.0;0.0030303030303;;0.0;0.0168539325843;;0.0;0.0;;0.0161290322581;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.00588235294118;;;;0.0;0.0;;0.0;0.0740740740741;;0.0416666666667;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0113636363636;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0625;0.0238095238095;0.0;0.0;;0.108695652174;0.0;0.0;0.0;0.0;0.0;0.0384615384615;0.0;0.0227272727273;0.0;0.0;0.0;0.0;;0.0;0.00628758884636
stegosaurus;0.0;0.0030303030303;;0.0;0.0168539325843;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.1;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.013698630137;0.00588235294118;;;;0.0;0.0;;0.0;0.0;;0.0416666666667;;0.0;;0.05;0.0;0.0;0.0;0.0;0.0227272727273;0.0;;0.0;;;0.0;;0.0;0.016393442623;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0263157894737;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00519409513395
stop_sign;0.0;0.0121212121212;;0.0;0.00561797752809;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.2;0.0;0.0;0.0;0.0384615384615;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00273373428103
strawberry;0.0;0.0;;0.0;0.00561797752809;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;;;0.0;0.0;;0.0;0.0185185185185;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.166666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.000820120284308
sunflower;0.0;0.0181818181818;;0.0;0.00561797752809;;0.0;0.0;;0.0161290322581;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0217391304348;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0205479452055;0.00588235294118;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.03125;;;0.0;;0.0454545454545;0.0109289617486;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00683433570257
tick;0.0;0.0151515151515;;0.0833333333333;0.0112359550562;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0217391304348;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0117647058824;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.00273224043716;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0384615384615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00355385456534
trilobite;0.05;0.0;;0.0;0.0112359550562;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.00588235294118;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.346153846154;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00355385456534
umbrella;0.0;0.0181818181818;;0.0;0.0224719101124;;0.0;0.0;;0.0;0.0227272727273;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.05;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0384615384615;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0357142857143;0.0;0.0;0.0;0.0;0.0;;0.0;0.00382722799344
watch;0.0;0.0272727272727;;0.0;0.0112359550562;;0.0;0.0;;0.0;0.0227272727273;;0.0625;0.0;;;0.0;0.0;0.03125;;0.0217391304348;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0342465753425;0.0176470588235;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0555555555556;0.0;0.0;;0.0;;;0.0;;0.0;0.0327868852459;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.03125;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0795454545455;0.0;0.0;0.0;0.0;;0.0;0.0120284308365
water_lilly;0.0;0.0030303030303;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.013698630137;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.00273224043716;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0357142857143;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0833333333333;0.0;0.0;0.0;;0.0;0.00164024056862
wheelchair;0.0;0.0121212121212;;0.0;0.0112359550562;;0.0;0.0;;0.0;0.0;;0.0625;0.0;;;0.0208333333333;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.027397260274;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.00546448087432;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00382722799344
wild_cat;0.0;0.0;;0.0;0.0112359550562;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0384615384615;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.00588235294118;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.00273224043716;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.03125;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00164024056862
windsor_chair;0.0;0.00606060606061;;0.0;0.0112359550562;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.277777777778;;0.0;0.00246036085293
wrench;0.0;0.0121212121212;;0.0;0.0112359550562;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0117647058824;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.00273224043716;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0833333333333;0.0;0.0;0.0;0.0384615384615;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00300710770913
yin_yang;0.0;0.00909090909091;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.00684931506849;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0625;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0357142857143;0.0113636363636;0.0;0.0;0.0;0.0;;0.25;0.00437397484964
All;0.35;1.33939393939;;0.0833333333333;1.0;;0.125;0.142857142857;;0.58064516129;0.477272727273;;0.375;0.107142857143;;;0.395833333333;0.1;0.03125;;0.217391304348;0.222222222222;0.0714285714286;0.230769230769;;0.0454545454545;0.0625;0.0454545454545;0.375;0.0909090909091;0.0769230769231;;;0.0384615384615;0.7;0.214285714286;;0.986301369863;0.9;;;;0.333333333333;0.285714285714;;0.217391304348;0.814814814815;;0.583333333333;;0.09375;;0.2;0.3125;0.0277777777778;0.0454545454545;0.111111111111;0.693181818182;0.535714285714;;0.25;;;0.05;;0.0909090909091;1.1393442623;0.1875;0.2;0.0555555555556;;0.0714285714286;;0.05;;0.125;;0.0555555555556;;;0.107142857143;0.416666666667;0.34375;0.0952380952381;0.3;0.346153846154;;0.173913043478;0.0526315789474;0.25;0.333333333333;0.14;0.0384615384615;0.846153846154;0.25;0.363636363636;0.0833333333333;0.0357142857143;0.0833333333333;0.666666666667;;0.375;0.5
